OTU	Cluster	IndVal	Prob	domain	Phylum	Class	Order	Family	Genus
Otu00138	Dry	0.432967032967033	0.0096	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Reyranella	Reyranella
Otu00151	Dry	0.526315789473684	0.0022	Bacteria	Acidobacteria	Acidobacteria Gp6	Gp6	Gp6	Gp6
Otu00153	Dry	0.777896995708155	1e-04	Bacteria	Proteobacteria	Gammaproteobacteria	Gammaproteobacteria	Gammaproteobacteria	Gammaproteobacteria
Otu00161	Dry	0.464577656675749	2e-04	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillales	Rhodospirillales
Otu00163	Dry	0.518640350877193	7e-04	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Actinomycetales	Actinomycetales
Otu00169	Dry	0.46301775147929	0.0027	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Myxococcales	Myxococcales
Otu00170	Dry	0.648967551622419	1e-04	Bacteria	Proteobacteria	Gammaproteobacteria	Gammaproteobacteria	Gammaproteobacteria	Gammaproteobacteria
Otu00175	Dry	0.495341614906832	1e-04	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria
Otu00176	Dry	0.414438502673797	0.0047	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria
Otu00186	Dry	0.555737704918033	0.001	Bacteria	Verrucomicrobia	Spartobacteria	Spartobacteria	Spartobacteria	Spartobacteria
Otu00198	Dry	0.731993299832496	1e-04	Bacteria	Proteobacteria	Proteobacteria	Proteobacteria	Proteobacteria	Proteobacteria
Otu00225	Dry	0.458786936236392	0.005	Bacteria	Acidobacteria	Acidobacteria Gp1	Acidobacteria Gp1	Acidobacteria Gp1	Acidobacteria Gp1
Otu00242	Dry	0.4464	0.0012	Bacteria	Verrucomicrobia	Subdivision3	Subdivision3	Subdivision3	Subdivision3
Otu00250	Dry	0.493769470404984	4e-04	Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	Planctomycetaceae
Otu00005	Interim	0.405768470960095	0.0099	Bacteria	Acidobacteria	Acidobacteria Gp1	Gp1	Gp1	Gp1
Otu00017	Interim	0.399905645541752	0.0025	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiales	Rhizobiales
Otu00018	Interim	0.463770794824399	9e-04	Bacteria	Acidobacteria	Acidobacteria Gp1	Gp1	Gp1	Gp1
Otu00032	Interim	0.481256890848953	5e-04	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria
Otu00056	Interim	0.448795180722892	0.002	Bacteria	Acidobacteria	Acidobacteria Gp3	Gp3	Gp3	Gp3
Otu00057	Interim	0.508428246013667	0.0011	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria
Otu00058	Interim	0.429164504411002	2e-04	Bacteria	Acidobacteria	Acidobacteria Gp1	Gp1	Gp1	Gp1
Otu00059	Interim	0.476379690949227	6e-04	Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	Planctomycetaceae
Otu00072	Interim	0.464382816748233	0.002	Bacteria	Proteobacteria	Deltaproteobacteria	Deltaproteobacteria	Deltaproteobacteria	Deltaproteobacteria
Otu00073	Interim	0.462295081967213	0.0061	Bacteria	Proteobacteria	Betaproteobacteria	Betaproteobacteria	Betaproteobacteria	Betaproteobacteria
Otu00087	Interim	0.439854191980559	9e-04	Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	Planctomycetaceae
Otu00092	Interim	0.508438818565401	1e-04	Bacteria	Acidobacteria	Acidobacteria Gp3	Gp3	Gp3	Gp3
Otu00106	Interim	0.615771812080537	1e-04	Bacteria	Acidobacteria	Acidobacteria Gp10	Gp10	Gp10	Gp10
Otu00112	Interim	0.462908011869436	3e-04	Bacteria	Acidobacteria	Acidobacteria Gp7	Gp7	Gp7	Gp7
Otu00118	Interim	0.438133874239351	0.0062	Bacteria	Chloroflexi	Ktedonobacteria	Ktedonobacteria	Ktedonobacteria	Ktedonobacteria
